acousticness,danceability,duration,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,label
1.0515295067080006,-0.47951291239170984,-1.8306454206945748,-0.2891290856770585,2.7555741197129398,-0.5148236266201481,-1.2560565928165537,-0.5214432794312482,-0.018574624591130604,-1.4796989522478912,1
-0.48907200138993223,0.6838074851362539,-0.19977027901570982,0.07826761133720044,-0.3859308605030729,0.3359277105595354,0.3126089680413956,-0.6408951201208063,0.12564669495217626,0.35363010384323684,1
-0.07213378134807318,0.1952129181745092,-0.05969633028375423,-0.5498622254936294,-0.3859170394211134,-0.43031190438375577,-0.15501222130296757,-0.6666967177097507,0.6884977224705804,-1.2458346535210045,1
0.7203445375967367,1.242201275949677,-1.2770016507800552,-1.4742797212069265,0.42254468587604804,-0.10916735988546465,-0.49555164369175053,-0.5357775003139952,-0.3683377709358901,1.2556781132183708,1
1.554220977680455,-0.764526409786061,-0.5900274987755063,-0.5340602170198978,-0.3852648306481986,-0.7559637407346546,0.07393352447794548,-0.6103154489042794,-1.043709637247128,-0.8741574644729172,1
0.49265487133274294,0.21266272413742868,0.36993904672222216,-0.7631893398890056,-0.3859308605030729,-0.45284836364679376,-0.8021364064720886,-0.5262213530588306,0.513845351884272,0.10723736054169596,1
0.7085165029856202,-0.5202291263051886,-0.5574844497998761,0.7933084947735543,-0.3859308605030729,0.5218534994795986,0.30645344495448457,-0.36567807917206474,1.5915206496550676,1.6816452287566284,0
0.27975024833264467,1.3294503057642737,0.5948568282499958,-0.6288722678622873,1.958648223996378,-0.6089133440433318,-0.21299327747645158,-0.4029470534672068,-0.048229913035121454,-1.0620841330927366,1
1.1550248095552706,-1.026273499229853,2.2285239896018756,-1.0673780030083384,2.8441214414592246,-0.7384979848058,-1.2292502825993605,-0.4144144301734044,2.207899296505193,-0.6987592404277522,1
1.6429312372638294,-1.77079855364775,-0.3432770388210441,-1.375517168246104,-0.04598614266842344,0.03168551050852265,-0.24794076338923596,-0.6303833581401251,0.702073567953263,-1.0370272439434274,1
0.5103969232494178,-0.41553029052767176,-0.211518121355717,-0.07975247340011542,-0.38590433480538455,0.6232675661632695,0.4093102500841576,1.8828833699681735,2.7894391502724845,-0.3229059031881133,1
1.7582545747222156,-1.567217484080356,0.3125729594515378,-1.2412000962193857,-0.38580342935742934,-0.5598965451462241,-0.09802399143382456,-0.555845409549841,-1.3173422630799065,-1.5339888787380611,1
-0.9388330174776397,-0.29338164878723544,0.33271211774869297,0.5483773634307146,-0.38592658713232775,0.17817249571826946,0.28520696204159834,-0.6600074146311355,-0.46266345058829755,1.7234067106721438,1
1.7641685920277739,-0.9273912654399761,-0.5959319338217177,-1.2214475856272213,-0.12452376717382377,-0.5091895118043887,-0.4316136296922238,-0.6361170464932239,-1.1458634667622776,-0.9702088728786026,1
0.004748443624184412,-0.997190489291654,0.2818607430483762,-0.12715849882130972,-0.385750685952737,-0.5655306599619836,0.4132815553015196,-0.6800753238669812,-1.3889592557430988,-0.03892782616260824,1
1.0308304461385465,-2.020912439116262,-0.1825604528345045,-0.11925749458444437,1.034676170991668,0.9049733069512441,0.38389389669304164,0.019434655211070115,-1.4749983803606224,-0.6778784994699945,1
-1.047089104255884,0.5325758334576184,0.9110873843296432,0.8881205456159432,-0.38586156259909754,-0.6145474588590912,0.3126089680413956,-0.4125032007223714,0.902608199797465,-0.168388420100706,0
-1.0118711312012845,-0.031634559343443974,0.39100887824371555,-0.03629695009735356,-0.2973835387567882,-0.816812180744857,-0.35496743899713934,-0.6447175790228721,0.3409913400502147,-0.5233610163825874,1
1.8765349208333815,-0.41553029052767176,0.0942919459989631,-2.0972739052837936,3.0982137560355203,-0.5542624303304646,-2.89163864658705,-0.4707956989788757,-1.7119938543583157,-0.8365721307489533,1
-1.0041829087040588,1.45741554949235,0.09816720827735506,0.05851510074503595,-0.3859308605030729,-0.7475125685110153,0.4317481245622524,3.0296210405879296,0.26799913187059493,0.5332044760799535,0
0.19399699740204948,0.39879398774190306,-0.44520864229323615,0.4140602914039962,-0.3859308605030729,-0.5998987603381165,0.6442129536911139,-0.3933909062120422,0.15833450991957157,0.36615854841789147,1
-0.6576214945983433,0.3173615599149455,-0.46658361257680764,1.1132991663666183,-0.3859308605030729,0.11619723274491513,0.2931495724763222,2.4658083525332164,-1.5599796468885856,0.9967569253421749,0
0.7617426587356447,-0.5667619422063073,2.1588608102194433,0.034812088034438575,-0.3859308605030729,0.02605139569276315,-0.3003619922584132,2.2555731129195946,0.2789655940656975,-0.3354343477627679,1
-0.9873279593832176,-0.7703430117737008,-0.33375670944420716,0.6984964439311647,-0.3859308605030729,-0.7908952525923634,0.7955196824726021,2.2651292601747595,1.3530441743319899,0.8046541085308035,0
-0.985849455056828,0.49185961954414026,-0.26535985592439915,1.168606196024679,-0.38588081201686847,-0.772302673700357,0.6142295993000315,-0.48321869041058974,0.564023087265721,1.2765588541761286,1
1.8824489381389398,-0.8517754396006584,-0.3145939951857019,-2.2868980069685723,3.1521121257941283,-0.7908952525923634,-3.3255037415838378,-0.41823688907547024,-1.3779927935479968,-1.1330786523491128,1
-0.14901600632033093,0.36389437581606415,-1.125774880294145,0.3864067765749659,-0.38587349723811554,-0.40214133030495824,0.443662040214338,-0.6800753238669812,-0.7873553602104915,-0.5317133127656904,1
-0.9080801274887366,1.248017877937317,-0.6272544277490355,1.0619426388269908,-0.3859308605030729,0.595096992084472,0.7683162417336732,0.03854694972139927,0.05519334618749986,0.6125512917194328,0
-0.5541261917510734,0.1719465102239499,-0.482816994719363,0.28764422361414393,-0.3859308605030729,-0.5148236266201481,0.4021619006929063,-0.23953693540389162,-1.099211925012694,1.4937185601368086,0
-0.06326275538973575,0.334811365877865,-0.4441711705021706,1.0461406303532592,-0.3859308605030729,-0.6122938129327874,0.8316585599505955,0.6405842267967714,-0.1952016636112837,0.8631201832125253,1
0.007705452276963556,-2.3001093345229733,0.6445639325925195,-0.4194956555853441,0.06835539889090934,2.6064759813106115,-0.4772836396918857,-0.6743416355138825,-1.1221674455561401,-1.6425687317184015,1
1.394542510430381,-0.07235077325692275,-1.2365097370522904,-0.6565257826913176,2.8787703934469016,-0.5429942006989457,-1.1464485688173651,-0.6657411029842342,-0.31156605346285227,0.39956773395030387,1
1.8499218429583688,-1.6602831158825935,-1.4653638086108716,-1.7666168779709603,-0.3859308605030729,-0.5429942006989457,-2.7846119709791477,-0.40390266819272325,-1.5011627371090654,-0.46071879350931416,1
0.9273351432912769,-0.2817484448119558,0.07253555226279397,-0.11925749458444437,-0.3859308605030729,-0.5260918562516671,0.36681728425838545,0.05765924423172856,-0.890426000069926,0.49144299416443793,1
1.755297566069436,0.3813441817789836,-0.2081921088490656,-1.450576708496329,-0.3859308605030729,-0.8004732477791545,-0.6990810360815474,0.08632768599722249,-0.1552498897622454,0.5499090688461596,0
1.787824661250007,-2.2419433146465755,-1.7735539583097608,-1.990215297874262,3.005816550735049,-0.11480147470122415,-3.7480506167111436,-0.5778245482367197,-1.3444234301726352,-1.8046032815506012,1
0.4660417934577306,-0.17123300704679978,-0.6423130256575902,1.3661313019463233,-0.385795729590321,1.3388001477647251,0.6648637408213958,-0.47748500205749095,-1.2771083937403187,1.9614471575905816,0
-0.5334271311816194,1.3061838978137146,0.7700827623733494,0.7103479502864634,-0.38332833922044296,-0.8207560611158886,1.010962990514485,1.2999583874031309,-0.951393887964884,0.2074649171389331,0
-0.7019766243900305,0.614008261284576,-0.8382121109117356,0.7656549799445239,-0.3859308605030729,-0.18241085249033798,1.4007465975985551,1.452856743485765,1.533796859901426,0.6167274399109843,0
-0.9728386169845998,1.5097649673811084,-0.6915624218569968,1.0263881197610947,-0.3859308605030729,-0.8923093192760343,0.8993693139066156,0.03854694972139927,-0.08670068555877607,1.4561332264128446,0
-0.7019766243900305,-1.1018893250691708,-0.1052688044001197,1.0816951494191551,-0.3859308605030729,0.2626842179546619,0.8840797888197723,0.9559370862172044,0.9267273642394273,0.28681173277841204,0
-0.9917634723623863,0.2882785499767464,-0.0032609162374081092,1.014536613405796,-0.34589207153953544,-0.43594601919951526,0.8886467898197385,-0.6485400379249379,0.21383679768513766,0.06965202681773201,1
-0.9471126417054212,0.5151260274946996,-0.5525869726685224,0.17307966217958995,-0.3859308605030729,-0.5897573536697495,0.39124081134516114,-0.595025613296016,0.10706365451224398,-0.34796279233742256,1
-1.0302932951080985,0.09051408239699235,-0.558308324457487,1.4569928506702798,-0.3713783006682487,0.5105852698480795,0.9128717516456462,-0.43830479831131597,0.6207242808661206,-1.3293576173520356,0
-0.25546831782038,1.0037205944564442,0.7967213763027683,-0.78294185048117,-0.23732535531148208,-0.10916735988546465,-1.3720187051635209,-0.6571405704545861,-0.5134406388871636,0.5206760315052987,1
-0.2791243870426131,-0.10143378319512188,-2.0337457807337636,-1.7903198906815576,-0.3859308605030729,0.5218534994795986,-0.15461509078123162,0.05765924423172856,0.2968433957792568,1.0009330735337263,0
-0.3826196898898831,-1.2880205886736449,-0.6040638818310993,-0.3562876216904177,-0.3859308605030729,0.02605139569276315,0.36165458747581497,-0.5959812280215324,1.9715737992975537,-0.4732472380839688,1
1.8647068862222649,-1.6195669019691146,2.7945716501948703,-2.169173043839272,3.032765735614353,-0.7125810566533064,-3.6968207794071746,-0.4841743051361062,-1.440864826004162,-1.4838751004394428,1
